D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_56_260.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_56_260.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_56_260.jpg, 0, 1, 0, 30.18907
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_56_369.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_56_369.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_56_369.jpg, 0, 1, 0, 30.19034
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_56_480.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_56_480.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_56_480.jpg, 0, 1, 0, 30.19005
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_56_589.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_56_589.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_56_589.jpg, 0, 1, 0, 30.19038
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_56_700.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_56_700.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_56_700.jpg, -0.3354975, 1, 0, 30.1672
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_56_808.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_56_808.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_56_808.jpg, -0.009800687, 1, 0, 30.19009
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_56_917.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_56_917.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_56_917.jpg, 0, 1, 0, 30.19047
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_029.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_029.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_029.jpg, 0, 1, 0, 30.19041
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_138.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_138.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_138.jpg, 0, 1, 0, 30.19041
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_238.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_238.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_238.jpg, 0, 1, 0, 30.18982
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_342.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_342.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_342.jpg, 0, 1, 0, 30.19025
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_444.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_444.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_444.jpg, 0, 1, 0, 30.19032
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_553.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_553.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_553.jpg, 0, 1, 0, 30.19032
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_661.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_661.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_661.jpg, -0.08450881, 1, 0, 30.18843
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_768.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_768.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_768.jpg, -0.2464527, 1, 0, 30.1841
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_883.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_883.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_883.jpg, 0, 1, 0, 30.18838
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_57_992.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_57_992.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_57_992.jpg, 0, 1, 0, 30.19011
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_58_092.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_58_092.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_58_092.jpg, 0, 1, 0, 30.19029
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_58_197.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_58_197.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_58_197.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_58_300.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_58_300.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_58_300.jpg, 0, 1, 0, 30.18966
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_58_410.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_58_410.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_58_410.jpg, 0, 1, 0, 30.19029
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_58_511.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_58_511.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_58_511.jpg, 0, 1, 0, 30.18971
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_58_623.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_58_623.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_58_623.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_58_734.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_58_734.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_58_734.jpg, -0.3294645, 1, 0, 30.16751
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_58_837.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_58_837.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_58_837.jpg, -0.0190488, 1, 0, 30.18985
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_58_942.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_58_942.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_58_942.jpg, 0, 1, 0, 30.18996
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_59_052.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_59_052.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_59_052.jpg, 0, 1, 0, 30.19027
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_59_159.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_59_159.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_59_159.jpg, 0, 1, 0, 30.19032
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_59_268.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_59_268.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_59_268.jpg, 0, 1, 0, 30.19028
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_59_372.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_59_372.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_59_372.jpg, 0, 1, 0, 30.19021
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_59_483.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_59_483.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_59_483.jpg, 0, 1, 0, 30.19033
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_59_583.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_59_583.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_59_583.jpg, -0.2575878, 1, 0, 30.17732
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_59_688.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_59_688.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_59_688.jpg, 0, 1, 0, 30.18956
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_59_802.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_59_802.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_59_802.jpg, 0, 1, 0, 30.19012
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_15_59_909.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_15_59_909.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_15_59_909.jpg, 0, 1, 0, 30.19032
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_021.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_021.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_021.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_124.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_124.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_124.jpg, 0, 1, 0, 30.19029
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_228.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_228.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_228.jpg, 0, 1, 0, 30.19029
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_329.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_329.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_329.jpg, -0.3027279, 1, 0, 30.16961
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_429.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_429.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_429.jpg, -0.002384398, 1, 0, 30.18951
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_531.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_531.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_531.jpg, 0, 1, 0, 30.19011
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_643.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_643.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_643.jpg, 0, 1, 0, 30.19027
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_745.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_745.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_745.jpg, 0, 1, 0, 30.19031
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_849.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_849.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_849.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_00_952.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_00_952.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_00_952.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_01_056.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_01_056.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_01_056.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_01_164.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_01_164.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_01_164.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_01_270.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_01_270.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_01_270.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_01_383.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_01_383.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_01_383.jpg, 0, 1, 0, 30.19029
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_01_484.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_01_484.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_01_484.jpg, 0, 1, 0, 30.19032
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_01_585.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_01_585.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_01_585.jpg, -0.2485428, 1, 0, 30.17569
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_01_695.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_01_695.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_01_695.jpg, 0, 1, 0, 30.19
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_01_802.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_01_802.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_01_802.jpg, 0, 1, 0, 30.19017
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_01_914.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_01_914.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_01_914.jpg, 0, 1, 0, 30.19029
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_027.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_027.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_027.jpg, 0, 1, 0, 30.19032
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_136.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_136.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_136.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_250.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_250.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_250.jpg, -0.2291295, 1, 0, 30.17896
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_354.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_354.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_354.jpg, 0, 1, 0, 30.18926
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_464.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_464.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_464.jpg, 0, 1, 0, 30.19018
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_571.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_571.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_571.jpg, 0, 1, 0, 30.19028
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_670.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_670.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_670.jpg, 0, 1, 0, 30.19031
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_780.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_780.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_780.jpg, 0, 1, 0, 30.19031
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_888.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_888.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_888.jpg, -0.1291098, 1, 0, 30.1859
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_02_990.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_02_990.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_02_990.jpg, 0, 1, 0, 30.19024
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_03_102.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_03_102.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_03_102.jpg, 0, 1, 0, 30.19031
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_03_208.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_03_208.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_03_208.jpg, 0, 1, 0, 30.19031
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_03_312.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_03_312.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_03_312.jpg, 0, 1, 0, 30.19032
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_03_420.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_03_420.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_03_420.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_03_532.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_03_532.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_03_532.jpg, 0, 1, 0, 30.19032
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_03_645.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_03_645.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_03_645.jpg, 0, 1, 0, 30.19028
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_03_758.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_03_758.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_03_758.jpg, 0, 1, 0, 30.19031
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_03_859.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_03_859.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_03_859.jpg, -0.2626869, 1, 0, 30.17791
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_03_972.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_03_972.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_03_972.jpg, -0.2559696, 1, 0, 30.18903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_04_077.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_04_077.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_04_077.jpg, 0, 1, 0, 30.18651
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_04_181.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_04_181.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_04_181.jpg, 0, 1, 0, 30.18996
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_04_287.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_04_287.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_04_287.jpg, 0, 1, 0, 30.19043
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_04_401.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_04_401.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_04_401.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_04_502.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_04_502.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_04_502.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_04_605.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_04_605.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_04_605.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_04_720.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_04_720.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_04_720.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_04_831.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_04_831.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_04_831.jpg, 0, 1, 0, 30.19029
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_04_934.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_04_934.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_04_934.jpg, 0.1154934, 1, 0, 30.18692
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_05_047.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_05_047.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_05_047.jpg, 0.2084829, 1, 0, 30.18773
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_05_152.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_05_152.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_05_152.jpg, 0, 1, 0, 30.18901
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_05_265.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_05_265.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_05_265.jpg, 0, 1, 0, 30.19013
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_05_372.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_05_372.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_05_372.jpg, 0, 1, 0, 30.19029
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_05_484.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_05_484.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_05_484.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_05_587.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_05_587.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_05_587.jpg, 0, 1, 0, 30.19022
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_05_696.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_05_696.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_05_696.jpg, 0, 1, 0, 30.19028
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_05_808.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_05_808.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_05_808.jpg, 0, 1, 0, 30.19029
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_05_917.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_05_917.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_05_917.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_06_020.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_06_020.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_06_020.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_06_133.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_06_133.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_06_133.jpg, 0, 1, 0, 30.19031
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_06_243.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_06_243.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_06_243.jpg, 0, 1, 0, 30.1903
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_06_349.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_06_349.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_06_349.jpg, -0.3154758, 1, 0, 30.16874
D:\torrent\data\simulator-windows-64\IMG\center_2018_12_28_07_16_06_451.jpg, D:\torrent\data\simulator-windows-64\IMG\left_2018_12_28_07_16_06_451.jpg, D:\torrent\data\simulator-windows-64\IMG\right_2018_12_28_07_16_06_451.jpg, -0.009568196, 1, 0, 30.18948
